ds,trend,cap,floor,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-07-16,12.804869429436751,130.5,0,3.7398572471450744,24.371866291649866,12.804869429436751,12.804869429436751,1.5786290332834672,1.5786290332834672,1.5786290332834672,-1.050388699199595,-1.050388699199595,-1.050388699199595,2.629017732483062,2.629017732483062,2.629017732483062,0.0,0.0,0.0,14.383498462720219
2025-07-17,12.928219756805067,130.5,0,8.336025134133878,28.712069546116993,12.928219756805067,12.928219756805067,5.12868347829048,5.12868347829048,5.12868347829048,1.0209840281992484,1.0209840281992484,1.0209840281992484,4.107699450091232,4.107699450091232,4.107699450091232,0.0,0.0,0.0,18.056903235095547
2025-07-18,13.05262654636429,130.5,0,8.4986234391486,29.724808713113333,13.05262654636429,13.05262654636429,5.916062644363676,5.916062644363676,5.916062644363676,0.4548191270825558,0.4548191270825558,0.4548191270825558,5.461243517281122,5.461243517281122,5.461243517281122,0.0,0.0,0.0,18.968689190727968
2025-07-19,13.178096304850587,130.5,0,10.774546416035472,31.52188257853437,13.178096304850587,13.178096304850587,8.369410477453378,8.369410477453378,8.369410477453378,1.6768131064260157,1.6768131064260157,1.6768131064260157,6.692597371027364,6.692597371027364,6.692597371027364,0.0,0.0,0.0,21.547506782303966
2025-07-20,13.30463552665699,130.5,0,11.071396528043556,30.357472870762063,13.30463552665699,13.30463552665699,7.617377881402592,7.617377881402592,7.617377881402592,-0.18947062743687104,-0.18947062743687104,-0.18947062743687104,7.806848508839463,7.806848508839463,7.806848508839463,0.0,0.0,0.0,20.92201340805958
2025-07-21,13.432250695356734,130.5,0,11.81353475247963,31.789658064621456,13.432250695356734,13.432250695356734,8.65521927365369,8.65521927365369,8.65521927365369,-0.15581518633753874,-0.15581518633753874,-0.15581518633753874,8.811034459991228,8.811034459991228,8.811034459991228,0.0,0.0,0.0,22.087469969010424
2025-07-22,13.560948282508948,130.5,0,11.375068132757855,31.837960639373012,13.560948282508948,13.560948282508948,7.956972858158965,7.956972858158965,7.956972858158965,-1.7569417487281835,-1.7569417487281835,-1.7569417487281835,9.713914606887148,9.713914606887148,9.713914606887148,0.0,0.0,0.0,21.517921140667912
2025-07-23,13.69073474644399,130.5,0,13.186620855985307,32.8559414449165,13.69073474644399,13.69073474644399,9.475321211631133,9.475321211631133,9.475321211631133,-1.0503886992002223,-1.0503886992002223,-1.0503886992002223,10.525709910831356,10.525709910831356,10.525709910831356,0.0,0.0,0.0,23.166055958075123
2025-07-24,13.821616531028383,130.5,0,16.19528206266576,36.095951490229346,13.821616531028383,13.821616531028383,12.2788013004568,12.2788013004568,12.2788013004568,1.0209840281967864,1.0209840281967864,1.0209840281967864,11.257817272260015,11.257817272260015,11.257817272260015,0.0,0.0,0.0,26.10041783148518
2025-07-25,13.953600064409422,130.5,0,16.28755193416313,36.44668296085981,13.953600064409422,13.953600064409422,12.377324881559005,12.377324881559005,12.377324881559005,0.4548191270820152,0.4548191270820152,0.4548191270820152,11.92250575447699,11.92250575447699,11.92250575447699,0.0,0.0,0.0,26.330924945968427
2025-07-26,14.086691757739187,130.5,0,17.362016736136205,38.95054352703881,14.086691757739187,14.086691757739187,14.209415317480225,14.209415317480225,14.209415317480225,1.6768131064257326,1.6768131064257326,1.6768131064257326,12.532602211054492,12.532602211054492,12.532602211054492,0.0,0.0,0.0,28.29610707521941
2025-07-27,14.220898003878231,130.5,0,16.99945794293491,37.20696575555635,14.220898003878231,14.220898003878231,12.911703347482424,12.911703347482424,12.911703347482424,-0.18947062743916157,-0.18947062743916157,-0.18947062743916157,13.101173974921585,13.101173974921585,13.101173974921585,0.0,0.0,0.0,27.132601351360655
2025-07-28,14.356225176078613,130.5,0,17.039062266834396,37.78983771601727,14.356225176078613,14.356225176078613,13.4854010043811,13.4854010043811,13.4854010043811,-0.15581518633405178,-0.15581518633405178,-0.15581518633405178,13.64121619071515,13.64121619071515,13.64121619071515,0.0,0.0,0.0,27.841626180459713
2025-07-29,14.492667137052548,130.5,0,16.8239937801094,36.622344225518304,14.492667137052548,14.492667137052548,12.40840935733735,12.40840935733735,12.40840935733735,-1.756941748727164,-1.756941748727164,-1.756941748727164,14.165351106064513,14.165351106064513,14.165351106064513,0.0,0.0,0.0,26.901076494389898
2025-07-30,14.630242499169984,130.5,0,18.66208930551749,39.19259992594096,14.630242499169984,14.630242499169984,13.635157491972796,13.635157491972796,13.635157491972796,-1.0503886992109723,-1.0503886992109723,-1.0503886992109723,14.68554619118377,14.68554619118377,14.68554619118377,0.0,0.0,0.0,28.26539999114278
2025-07-31,14.768957567029865,130.5,0,19.968040078796697,41.18663700814527,14.768957567029865,14.768957567029865,16.233841372020514,16.233841372020514,16.233841372020514,1.0209840282029075,1.0209840282029075,1.0209840282029075,15.212857343817605,15.212857343817605,15.212857343817605,0.0,0.0,0.0,31.00279893905038
2025-08-01,14.908818620159169,130.5,0,21.25686945022025,40.816596905271886,14.908818620159169,14.908818620159169,16.21202180324441,16.21202180324441,16.21202180324441,0.4548191270839116,0.4548191270839116,0.4548191270839116,15.757202676160496,15.757202676160496,15.757202676160496,0.0,0.0,0.0,31.12084042340358
2025-08-02,15.049831911593985,130.5,0,22.635417820819367,43.13459866633974,15.049831911593985,15.049831911593985,18.003984600598475,18.003984600598475,18.003984600598475,1.6768131064255503,1.6768131064255503,1.6768131064255503,16.327171494172923,16.327171494172923,16.327171494172923,0.0,0.0,0.0,33.05381651219246
2025-08-03,15.192003666440307,130.5,0,22.382239577539018,42.25357330261245,15.192003666440307,15.192003666440307,16.740401464871677,16.740401464871677,16.740401464871677,-0.18947062744145224,-0.18947062744145224,-0.18947062744145224,16.92987209231313,16.92987209231313,16.92987209231313,0.0,0.0,0.0,31.932405131311985
2025-08-04,15.335340080414195,130.5,0,23.0566988159674,43.16893480247125,15.335340080414195,15.335340080414195,17.41500573963296,17.41500573963296,17.41500573963296,-0.15581518633181807,-0.15581518633181807,-0.15581518633181807,17.570820925964778,17.570820925964778,17.570820925964778,0.0,0.0,0.0,32.75034582004716
2025-08-05,15.47984731836176,130.5,0,21.915837354028092,42.650561699415526,15.47984731836176,15.47984731836176,16.49693286957754,16.49693286957754,16.49693286957754,-1.756941748726145,-1.756941748726145,-1.756941748726145,18.253874618303687,18.253874618303687,18.253874618303687,0.0,0.0,0.0,31.9767801879393
2025-08-06,15.625531512758768,130.5,0,24.144006169330996,43.367189084628286,15.625531512758768,15.625531512758768,17.930816438844445,17.930816438844445,17.930816438844445,-1.0503886992058356,-1.0503886992058356,-1.0503886992058356,18.98120513805028,18.98120513805028,18.98120513805028,0.0,0.0,0.0,33.556347951603215
2025-08-07,15.772398762190006,130.5,0,26.63112007298592,46.879133088273164,15.772398762190006,15.772398762190006,20.774301407330633,20.774301407330633,20.774301407330633,1.0209840282004454,1.0209840282004454,1.0209840282004454,19.753317379130184,19.753317379130184,19.753317379130184,0.0,0.0,0.0,36.54670016952064
2025-08-08,15.920455129808612,130.5,0,26.358885193229483,46.959151352652185,15.920455129808612,15.920455129808612,21.023926438735042,21.023926438735042,21.023926438735042,0.45481912708329303,0.45481912708329303,0.45481912708329303,20.569107311651752,20.569107311651752,20.569107311651752,0.0,0.0,0.0,36.944381568543655
2025-08-09,16.069706641775173,130.5,0,29.254915400361536,48.99560750145669,16.069706641775173,16.069706641775173,23.102770989619195,23.102770989619195,23.102770989619195,1.6768131064253675,1.6768131064253675,1.6768131064253675,21.425957883193824,21.425957883193824,21.425957883193824,0.0,0.0,0.0,39.17247763139437
2025-08-10,16.22015928579083,130.5,0,27.733801797581343,48.085474615801076,16.22015928579083,16.22015928579083,22.130398327661418,22.130398327661418,22.130398327661418,-0.18947062743923007,-0.18947062743923007,-0.18947062743923007,22.319868955100645,22.319868955100645,22.319868955100645,0.0,0.0,0.0,38.35055761345225
2025-08-11,16.37181900915735,130.5,0,30.06254440666173,49.60685275458648,16.37181900915735,16.37181900915735,23.089801596031005,23.089801596031005,23.089801596031005,-0.15581518633791663,-0.15581518633791663,-0.15581518633791663,23.24561678236892,23.24561678236892,23.24561678236892,0.0,0.0,0.0,39.46162060518836
2025-08-12,16.52469171749448,130.5,0,28.276127981509863,48.318981482713326,16.52469171749448,16.52469171749448,22.43999615767543,22.43999615767543,22.43999615767543,-1.7569417487303767,-1.7569417487303767,-1.7569417487303767,24.196937906405807,24.196937906405807,24.196937906405807,0.0,0.0,0.0,38.964687875169915
2025-08-13,16.678783272988202,130.5,0,31.021516716748973,50.89782418820348,16.678783272988202,16.678783272988202,24.11634314249492,24.11634314249492,24.11634314249492,-1.0503886992117586,-1.0503886992117586,-1.0503886992117586,25.16673184170668,25.16673184170668,25.16673184170668,0.0,0.0,0.0,40.795126415483125
2025-08-14,16.834099492731674,130.5,0,33.30299421265319,54.17378619947792,16.834099492731674,16.834099492731674,27.168260638996948,27.168260638996948,27.168260638996948,1.0209840281979836,1.0209840281979836,1.0209840281979836,26.147276610798965,26.147276610798965,26.147276610798965,0.0,0.0,0.0,44.00236013172862
2025-08-15,16.99064614704682,130.5,0,35.23522490415067,54.216776414822704,16.99064614704682,16.99064614704682,27.585270149038063,27.585270149038063,27.585270149038063,0.45481912708518984,0.45481912708518984,0.45481912708518984,27.130451021952872,27.130451021952872,27.130451021952872,0.0,0.0,0.0,44.575916296084884
2025-08-16,17.14842895778702,130.5,0,38.138464689951405,57.534874945776295,17.14842895778702,17.14842895778702,29.784770698868932,29.784770698868932,29.784770698868932,1.676813106426316,1.676813106426316,1.676813106426316,28.107957592442613,28.107957592442613,28.107957592442613,0.0,0.0,0.0,46.93319965665595
2025-08-17,17.30745359662082,130.5,0,35.945015926689194,56.25447961308292,17.30745359662082,17.30745359662082,28.882069565143617,28.882069565143617,28.882069565143617,-0.18947062744152068,-0.18947062744152068,-0.18947062744152068,29.07154019258514,29.07154019258514,29.07154019258514,0.0,0.0,0.0,46.18952316176444
2025-08-18,17.467725683297168,130.5,0,37.4829315911797,57.420910210613854,17.467725683297168,17.467725683297168,29.857375628174246,29.857375628174246,29.857375628174246,-0.15581518633568286,-0.15581518633568286,-0.15581518633568286,30.013190814509926,30.013190814509926,30.013190814509926,0.0,0.0,0.0,47.325101311471414
2025-08-19,17.629250783892168,130.5,0,36.352494567139544,57.166518707214756,17.629250783892168,17.629250783892168,29.16839859359028,29.16839859359028,29.16839859359028,-1.7569417487283876,-1.7569417487283876,-1.7569417487283876,30.925340342318666,30.925340342318666,30.925340342318666,0.0,0.0,0.0,46.79764937748244
2025-08-20,17.792034409037687,130.5,0,38.437186528727125,58.57589400477802,17.792034409037687,17.792034409037687,30.75064010163063,30.75064010163063,30.75064010163063,-1.0503886992066216,-1.0503886992066216,-1.0503886992066216,31.80102880083725,31.80102880083725,31.80102880083725,0.0,0.0,0.0,48.54267451066832
2025-08-21,17.95608201086711,130.5,0,40.644689804960954,61.535547345880616,17.95608201086711,17.95608201086711,33.65503529769799,33.65503529769799,33.65503529769799,1.0209840282041045,1.0209840282041045,1.0209840282041045,32.63405126949389,32.63405126949389,32.63405126949389,0.0,0.0,0.0,51.6111173085651
2025-08-22,18.121398984983813,130.5,0,41.987609216113114,61.56303967302852,18.121398984983813,18.121398984983813,33.87389557076945,33.87389557076945,33.87389557076945,0.4548191270822117,0.4548191270822117,0.4548191270822117,33.41907644368723,33.41907644368723,33.41907644368723,0.0,0.0,0.0,51.99529455575326
2025-08-23,18.287990664880898,130.5,0,43.77292653529676,64.98206053367284,18.287990664880898,18.287990664880898,35.82854879121627,35.82854879121627,35.82854879121627,1.6768131064261336,1.6768131064261336,1.6768131064261336,34.15173568479014,34.15173568479014,34.15173568479014,0.0,0.0,0.0,54.11653945609717
2025-08-24,18.455862321345453,130.5,0,42.60666051397597,63.45466290736359,18.455862321345453,18.455862321345453,34.639210668429016,34.639210668429016,34.639210668429016,-0.18947062743853757,-0.18947062743853757,-0.18947062743853757,34.828681295867554,34.828681295867554,34.828681295867554,0.0,0.0,0.0,53.095072989774465
2025-08-25,18.625019160600445,130.5,0,43.850321709440756,64.5612151546118,18.625019160600445,18.625019160600445,35.291798481499924,35.291798481499924,35.291798481499924,-0.15581518633344893,-0.15581518633344893,-0.15581518633344893,35.44761366783337,35.44761366783337,35.44761366783337,0.0,0.0,0.0,53.91681764210037
2025-08-26,18.795466322430286,130.5,0,42.5320873658302,63.01238262903444,18.795466322430286,18.795466322430286,34.25033608528353,34.25033608528353,34.25033608528353,-1.7569417487273682,-1.7569417487273682,-1.7569417487273682,36.0072778340109,36.0072778340109,36.0072778340109,0.0,0.0,0.0,53.045802407713815
2025-08-27,18.96720887829023,130.5,0,44.98488133623131,64.95938570133039,18.96720887829023,18.96720887829023,35.457042126091686,35.457042126091686,35.457042126091686,-1.0503886992067808,-1.0503886992067808,-1.0503886992067808,36.507430825298464,36.507430825298464,36.507430825298464,0.0,0.0,0.0,54.424251004381915
2025-08-28,19.14025182940017,130.5,0,46.832804732484156,67.44014607355557,19.14025182940017,19.14025182940017,37.969766037911455,37.969766037911455,37.969766037911455,1.0209840282016427,1.0209840282016427,1.0209840282016427,36.94878200970981,36.94878200970981,36.94878200970981,0.0,0.0,0.0,57.110017867311626
2025-08-29,19.314600104823015,130.5,0,46.32893180747366,67.43649412292675,19.314600104823015,19.314600104823015,37.78772843537835,37.78772843537835,37.78772843537835,0.4548191270841083,0.4548191270841083,0.4548191270841083,37.33290930829424,37.33290930829424,37.33290930829424,0.0,0.0,0.0,57.10232854020136
2025-08-30,19.49025855952819,130.5,0,48.90408510321343,68.83746826681116,19.49025855952819,19.49025855952819,39.338967891733645,39.338967891733645,39.338967891733645,1.6768131064259513,1.6768131064259513,1.6768131064259513,37.6621547853077,37.6621547853077,37.6621547853077,0.0,0.0,0.0,58.82922645126183
2025-08-31,19.667231972440582,130.5,0,46.6677002332601,67.50035965946793,19.667231972440582,19.667231972440582,37.750032972135294,37.750032972135294,37.750032972135294,-0.1894706274408281,-0.1894706274408281,-0.1894706274408281,37.93950359957612,37.93950359957612,37.93950359957612,0.0,0.0,0.0,57.41726494457588
2025-09-01,19.84552504447538,130.5,0,48.08429406554111,67.53737488636588,19.84552504447538,19.84552504447538,38.01263547776149,38.01263547776149,38.01263547776149,-0.15581518633954763,-0.15581518633954763,-0.15581518633954763,38.16845066410104,38.16845066410104,38.16845066410104,0.0,0.0,0.0,57.85816052223687
2025-09-02,20.025142396804572,130.5,0,46.57950590013126,67.07841423338284,20.025142396804572,20.025142396804572,36.59591783620277,36.59591783620277,36.59591783620277,-1.756941748721098,-1.756941748721098,-1.756941748721098,38.35285958492387,38.35285958492387,38.35285958492387,0.0,0.0,0.0,56.62106023300734
2025-09-03,20.206088568132753,130.5,0,47.53577675543519,68.67430639347874,20.206088568132753,20.206088568132753,37.44642983506164,37.44642983506164,37.44642983506164,-1.0503886992069398,-1.0503886992069398,-1.0503886992069398,38.49681853426858,38.49681853426858,38.49681853426858,0.0,0.0,0.0,57.65251840319439
2025-09-04,20.38836801342098,130.5,0,49.020522832759895,70.15064165784328,20.38836801342098,20.38836801342098,39.62548168577435,39.62548168577435,39.62548168577435,1.0209840281987765,1.0209840281987765,1.0209840281987765,38.60449765757558,38.60449765757558,38.60449765757558,0.0,0.0,0.0,60.01384969919533
2025-09-05,20.571985101628204,130.5,0,50.68191204700512,70.55051324256817,20.571985101628204,20.571985101628204,39.13483155089734,39.13483155089734,39.13483155089734,0.4548191270860051,0.4548191270860051,0.4548191270860051,38.680012423811334,38.680012423811334,38.680012423811334,0.0,0.0,0.0,59.706816652525546
2025-09-06,20.756944113682593,130.5,0,51.52487466491473,70.89867138846003,20.756944113682593,20.756944113682593,40.404110118146804,40.404110118146804,40.404110118146804,1.676813106425668,1.676813106425668,1.676813106425668,38.72729701172114,38.72729701172114,38.72729701172114,0.0,0.0,0.0,61.1610542318294
2025-09-07,20.94324924044176,130.5,0,49.73971605043129,70.08650326699247,20.94324924044176,20.94324924044176,38.5605207657812,38.5605207657812,38.5605207657812,-0.1894706274408622,-0.1894706274408622,-0.1894706274408622,38.74999139322206,38.74999139322206,38.74999139322206,0.0,0.0,0.0,59.50377000622296
2025-09-08,21.130904580642266,130.5,0,49.668900611339794,70.0947767993237,21.130904580642266,21.130904580642266,38.595530057884375,38.595530057884375,38.595530057884375,-0.15581518633731373,-0.15581518633731373,-0.15581518633731373,38.75134524422168,38.75134524422168,38.75134524422168,0.0,0.0,0.0,59.72643463852664
2025-09-09,21.319914138839174,130.5,0,48.534900149708285,67.98557277626608,21.319914138839174,21.319914138839174,36.97719945134928,36.97719945134928,36.97719945134928,-1.7569417487243595,-1.7569417487243595,-1.7569417487243595,38.73414120007364,38.73414120007364,38.73414120007364,0.0,0.0,0.0,58.29711359018845
2025-09-10,21.510281823336012,130.5,0,48.55758755015155,68.77347348023568,21.510281823336012,21.510281823336012,37.65025059855082,37.65025059855082,37.65025059855082,-1.0503886992070983,-1.0503886992070983,-1.0503886992070983,38.700639297757924,38.700639297757924,38.700639297757924,0.0,0.0,0.0,59.16053242188683
2025-09-11,21.70201144410596,130.5,0,51.12044953751662,71.87782964188132,21.70201144410596,21.70201144410596,39.67352775883449,39.67352775883449,39.67352775883449,1.0209840281963145,1.0209840281963145,1.0209840281963145,38.65254373063817,38.65254373063817,38.65254373063817,0.0,0.0,0.0,61.375539202940445
2025-09-12,21.895106710704706,130.5,0,51.09528897567154,71.0293066995294,21.895106710704706,21.895106710704706,39.04581143372359,39.04581143372359,39.04581143372359,0.4548191270829491,0.4548191270829491,0.4548191270829491,38.59099230664064,38.59099230664064,38.59099230664064,0.0,0.0,0.0,60.940918144428295
2025-09-13,22.08957122875645,130.5,0,52.527410354973846,71.98167729005738,22.08957122875645,22.08957122875645,40.19338137548935,40.19338137548935,40.19338137548935,1.6768131064255862,1.6768131064255862,1.6768131064255862,38.51656826906376,38.51656826906376,38.51656826906376,0.0,0.0,0.0,62.28295260424581
2025-09-14,22.285408502090064,130.5,0,50.22215665848169,69.71900584311389,22.285408502090064,22.285408502090064,38.23986280539752,38.23986280539752,38.23986280539752,-0.18947062744089663,-0.18947062744089663,-0.18947062744089663,38.42933343283842,38.42933343283842,38.42933343283842,0.0,0.0,0.0,60.525271307487586
2025-09-15,22.482621926413177,130.5,0,50.29593203470682,70.93239631219096,22.482621926413177,22.482621926413177,38.17306574237211,38.17306574237211,38.17306574237211,-0.1558151863338269,-0.1558151863338269,-0.1558151863338269,38.328880928705935,38.328880928705935,38.328880928705935,0.0,0.0,0.0,60.65568766878529
2025-09-16,22.681214788598,130.5,0,48.58245535811017,69.15958854799467,22.681214788598,22.681214788598,36.45746350369515,36.45746350369515,36.45746350369515,-1.7569417487233405,-1.7569417487233405,-1.7569417487233405,38.214405252418494,38.214405252418494,38.214405252418494,0.0,0.0,0.0,59.13867829229315
2025-09-17,22.881190264562857,130.5,0,50.02179169865373,69.62751077071586,22.881190264562857,22.881190264562857,37.03439810348434,37.03439810348434,37.03439810348434,-1.0503886992019618,-1.0503886992019618,-1.0503886992019618,38.08478680268631,38.08478680268631,38.08478680268631,0.0,0.0,0.0,59.915588368047196
2025-09-18,23.082551417149624,130.5,0,52.38892124569283,72.06389595848508,23.082551417149624,23.082551417149624,38.959671702371395,38.959671702371395,38.959671702371395,1.020984028198144,1.020984028198144,1.020984028198144,37.93868767417325,37.93868767417325,37.93868767417325,0.0,0.0,0.0,62.04222311952102
2025-09-19,23.285301193997682,130.5,0,52.27886931014981,72.7347878982019,23.285301193997682,23.285301193997682,38.22947428875668,38.22947428875668,38.22947428875668,0.45481912708484573,0.45481912708484573,0.45481912708484573,37.77465516167183,37.77465516167183,37.77465516167183,0.0,0.0,0.0,61.51477548275436
2025-09-20,23.48944242541535,130.5,0,53.17420953938419,73.08613768341509,23.48944242541535,23.48944242541535,39.26804234259994,39.26804234259994,39.26804234259994,1.6768131064264342,1.6768131064264342,1.6768131064264342,37.59122923617351,37.59122923617351,37.59122923617351,0.0,0.0,0.0,62.75748476801529
2025-09-21,23.69497782224933,130.5,0,50.47734957279104,71.32859019329555,23.69497782224933,23.69497782224933,37.19757954995783,37.19757954995783,37.19757954995783,-0.18947062744093088,-0.18947062744093088,-0.18947062744093088,37.38705017739876,37.38705017739876,37.38705017739876,0.0,0.0,0.0,60.892557372207165
2025-09-22,23.90190997375323,130.5,0,51.24265720606961,71.36587296473719,23.90190997375323,23.90190997375323,37.00514740447489,37.00514740447489,37.00514740447489,-0.15581518633159322,-0.15581518633159322,-0.15581518633159322,37.160962590806484,37.160962590806484,37.160962590806484,0.0,0.0,0.0,60.90705737822812
2025-09-23,24.110241345455755,130.5,0,48.483497739239,69.79518523194423,24.110241345455755,24.110241345455755,35.155170448494026,35.155170448494026,35.155170448494026,-1.756941748727572,-1.756941748727572,-1.756941748727572,36.912112197221596,36.912112197221596,36.912112197221596,0.0,0.0,0.0,59.26541179394978
2025-09-24,24.319974277029523,130.5,0,49.2926923748922,69.94948336955423,24.319974277029523,24.319974277029523,35.58964335462839,35.58964335462839,35.58964335462839,-1.050388699207416,-1.050388699207416,-1.050388699207416,36.64003205383581,36.64003205383581,36.64003205383581,0.0,0.0,0.0,59.909617631657916
2025-09-25,24.531110979293814,130.5,0,51.80585154367411,71.73761148613787,24.531110979293814,24.531110979293814,37.365699264580044,37.365699264580044,37.365699264580044,1.0209840281999736,1.0209840281999736,1.0209840281999736,36.34471523638007,36.34471523638007,36.34471523638007,0.0,0.0,0.0,61.89681024387386
2025-09-26,24.743653534678476,130.5,0,50.080397897600186,71.0684901087532,24.743653534678476,24.743653534678476,36.48149059865879,36.48149059865879,36.48149059865879,0.4548191270818676,0.4548191270818676,0.4548191270818676,36.02667147157692,36.02667147157692,36.02667147157692,0.0,0.0,0.0,61.22514413333727
2025-09-27,24.957603892519973,130.5,0,51.800877811707544,72.21802838735175,24.957603892519973,24.957603892519973,37.363778847783216,37.363778847783216,37.363778847783216,1.676813106426252,1.676813106426252,1.676813106426252,35.686965741356964,35.686965741356964,35.686965741356964,0.0,0.0,0.0,62.32138274030319
2025-09-28,25.172963867797442,130.5,0,50.2186922284006,70.45918884783363,25.172963867797442,25.172963867797442,35.13776684132975,35.13776684132975,35.13776684132975,-0.1894706274432214,-0.1894706274432214,-0.1894706274432214,35.32723746877297,35.32723746877297,35.32723746877297,0.0,0.0,0.0,60.31073070912719
2025-09-29,25.38973513901776,130.5,0,50.0727212432253,70.07110173422782,25.38973513901776,25.38973513901776,34.79388433527735,34.79388433527735,34.79388433527735,-0.15581518633769179,-0.15581518633769179,-0.15581518633769179,34.94969952161504,34.94969952161504,34.94969952161504,0.0,0.0,0.0,60.18361947429511
2025-09-30,25.607919246106533,130.5,0,48.12828262475011,69.35315547261182,25.607919246106533,25.607919246106533,32.800175165296395,32.800175165296395,32.800175165296395,-1.7569417487318038,-1.7569417487318038,-1.7569417487318038,34.55711691402821,34.55711691402821,34.55711691402821,0.0,0.0,0.0,58.40809441140293
2025-10-01,25.827517588306108,130.5,0,49.30281218299388,69.49270927952304,25.827517588306108,25.827517588306108,33.1023770299386,33.1023770299386,33.1023770299386,-1.0503886992080438,-1.0503886992080438,-1.0503886992080438,34.152765729146644,34.152765729146644,34.152765729146644,0.0,0.0,0.0,58.92989461824471
2025-10-02,26.048531422081417,130.5,0,49.85335427151637,70.33482942528107,26.048531422081417,26.048531422081417,34.761357435725735,34.761357435725735,34.761357435725735,1.0209840282018032,1.0209840282018032,1.0209840282018032,33.74037340752394,33.74037340752394,33.74037340752394,0.0,0.0,0.0,60.80988885780715
2025-10-03,26.270961859034774,130.5,0,49.6192894887031,70.30433861959376,26.270961859034774,26.270961859034774,33.77886125543061,33.77886125543061,33.77886125543061,0.4548191270837644,0.4548191270837644,0.4548191270837644,33.324042128346846,33.324042128346846,33.324042128346846,0.0,0.0,0.0,60.04982311446538
